datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot
2025-11-15 00:03:03,3629,017,2.1.0,4.039,21.74,989.95,68.10,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 00:13:05,3632,017,2.1.0,4.041,21.79,989.92,68.39,0.0000,129,0.215,40,5,0.608,265096,0
2025-11-15 00:23:09,3635,017,2.1.0,4.043,21.81,989.70,68.59,0.0000,75,0.125,40,8,0.810,265096,0
2025-11-15 00:33:12,3630,017,2.1.0,4.043,22.04,989.39,70.03,0.0000,144,0.240,40,3,0.455,265096,0
2025-11-15 00:43:14,3630,017,2.1.0,4.040,21.94,989.15,67.82,0.0000,50,0.083,40,9,0.878,265096,0
2025-11-15 00:53:17,3635,017,2.1.0,4.043,22.04,989.25,69.44,0.0000,142,0.236,40,5,0.585,265096,0
2025-11-15 01:03:20,3635,017,2.1.0,4.041,22.05,989.34,68.04,0.0000,88,0.146,40,8,0.784,265096,0
2025-11-15 01:13:23,3642,017,2.1.0,4.041,22.04,989.39,67.96,0.0000,82,0.136,40,7,0.773,265096,0
2025-11-15 01:23:26,3642,017,2.1.0,4.041,22.09,989.30,68.51,0.0000,126,0.209,40,6,0.656,265096,0
2025-11-15 01:33:29,3636,017,2.1.0,4.043,22.01,989.20,68.57,0.0000,22,0.037,40,14,0.962,265096,0
2025-11-15 01:43:33,3634,017,2.1.0,4.039,21.96,989.09,68.20,0.0000,28,0.047,40,13,0.949,265096,0
2025-11-15 01:53:35,3634,017,2.1.0,4.044,21.90,989.06,67.75,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 02:03:38,3635,017,2.1.0,4.043,21.89,989.01,67.79,0.0000,17,0.028,40,13,0.968,265096,0
2025-11-15 02:13:41,3631,017,2.1.0,4.041,21.81,988.79,67.38,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 02:23:44,3634,017,2.1.0,4.040,21.78,988.52,67.65,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 02:33:47,3631,017,2.1.0,4.041,21.75,988.66,67.46,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 02:43:51,3630,017,2.1.0,4.041,21.73,988.47,67.14,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 02:54:50,3634,017,2.1.0,4.040,21.86,988.42,66.76,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 03:04:54,3631,017,2.1.0,4.039,21.81,988.34,66.82,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 03:14:56,3632,017,2.1.0,4.041,21.80,988.28,66.20,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 03:24:59,3635,017,2.1.0,4.041,21.78,988.30,66.33,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 03:35:02,3634,017,2.1.0,4.040,21.76,988.35,66.66,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 03:45:05,3631,017,2.1.0,4.040,21.78,988.14,67.56,0.0000,44,0.073,40,12,0.916,265096,0
2025-11-15 03:55:08,3630,017,2.1.0,4.041,21.88,988.05,68.05,0.0000,121,0.201,40,5,0.623,265096,0
2025-11-15 04:05:11,3631,017,2.1.0,4.040,21.83,987.86,67.04,0.0000,11,0.018,40,14,0.981,265096,0
2025-11-15 04:15:14,3631,017,2.1.0,4.041,21.77,987.74,67.40,0.0000,30,0.050,40,11,0.936,265096,0
2025-11-15 04:25:17,3617,017,2.1.0,4.041,21.77,987.58,67.26,0.0000,36,0.060,40,12,0.930,265096,0
2025-11-15 04:35:20,3614,017,2.1.0,4.040,21.72,987.55,66.62,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 04:45:23,3630,017,2.1.0,4.041,21.67,987.52,66.62,0.0000,0,0.000,40,14,1.000,265096,0
2025-11-15 04:55:27,3632,017,2.1.0,4.039,21.67,987.42,66.50,0.0000,44,0.073,40,11,0.909,265096,0
2025-11-15 05:05:30,3631,017,2.1.0,4.040,21.67,987.33,67.92,0.0000,33,0.055,40,11,0.930,265096,0
2025-11-15 05:15:33,3631,017,2.1.0,4.041,21.74,987.20,67.43,0.0000,180,0.300,40,4,0.471,265096,0
2025-11-15 05:25:36,3619,017,2.1.0,4.039,21.75,987.17,67.29,0.0000,32,0.053,40,13,0.942,265096,0
2025-11-15 05:35:39,3641,017,2.1.0,4.041,21.78,986.99,67.95,0.0000,134,0.223,40,7,0.676,265096,0
2025-11-15 05:45:42,3634,017,2.1.0,4.039,21.82,986.71,68.60,0.0000,97,0.161,40,10,0.805,265096,0
2025-11-15 05:55:44,3631,017,2.1.0,4.040,21.82,986.75,67.47,0.0000,54,0.090,40,11,0.891,265096,0
2025-11-15 06:05:48,3628,017,2.1.0,4.039,21.98,986.87,67.42,0.0864,190,0.316,40,4,0.457,265096,0
