datetime,millis,device_id,library_version,battery_voltage,temperature_c,pressure_hpa,humidity_percent,lux,activity_count,activity_percent,inactivity_period_s,inactivity_count,inactivity_percent,min_free_heap,reboot,BEAM,file_date,source_file,Mouse_ID
2025-11-15 02:21:06,3635,12,2.1.0,4.029,22.74,988.68,81.52,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 02:31:09,3640,12,2.1.0,4.028,22.72,988.78,81.63,0.0,5,0.008,40,15,0.992,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 02:41:12,3633,12,2.1.0,4.025,22.7,988.64,81.26,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 02:52:11,3633,12,2.1.0,4.025,22.83,988.62,80.94,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 03:02:14,3634,12,2.1.0,4.026,22.8,988.59,81.4,0.0,5,0.008,40,15,0.992,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 03:12:16,3634,12,2.1.0,4.028,22.76,988.41,81.07,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 03:22:19,3634,12,2.1.0,4.025,22.74,988.42,81.02,0.0,10,0.017,40,14,0.982,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 03:32:22,3633,12,2.1.0,4.028,22.72,988.45,81.49,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 03:42:25,3634,12,2.1.0,4.026,22.73,988.31,82.24,0.0,37,0.062,40,13,0.934,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 03:52:28,3634,12,2.1.0,4.026,22.74,988.02,81.87,0.0,29,0.048,40,13,0.947,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 04:02:30,3633,12,2.1.0,4.025,22.72,988.02,81.68,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 04:12:33,3633,12,2.1.0,4.026,22.82,987.9,81.97,0.0,70,0.116,40,9,0.837,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 04:22:36,3635,12,2.1.0,4.026,22.74,987.75,81.48,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 04:32:39,3633,12,2.1.0,4.026,22.7,987.71,81.81,0.0,2,0.003,40,15,0.997,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 04:42:41,3633,12,2.1.0,4.028,22.82,987.74,82.62,0.0,153,0.255,40,5,0.567,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 04:52:45,3635,12,2.1.0,4.028,22.82,987.65,81.95,0.0,75,0.125,40,9,0.828,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 05:02:48,3634,12,2.1.0,4.026,22.86,987.45,82.74,0.0,132,0.22,40,7,0.68,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 05:12:51,3630,12,2.1.0,4.028,22.87,987.37,85.09,0.0,150,0.25,40,7,0.651,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 05:22:54,3633,12,2.1.0,4.029,22.71,987.29,83.56,0.0,12,0.02,40,14,0.979,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 05:32:56,3634,12,2.1.0,4.029,22.66,987.12,82.71,0.0,30,0.05,40,14,0.949,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 05:42:59,3634,12,2.1.0,4.028,22.64,986.8,82.2,0.0,15,0.025,40,14,0.974,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 05:53:02,3634,12,2.1.0,4.026,22.72,986.9,83.11,0.0,187,0.311,40,4,0.461,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 06:03:05,3633,12,2.1.0,4.026,22.72,986.92,81.93,0.558,61,0.101,40,11,0.878,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 06:13:08,3635,12,2.1.0,4.026,22.68,987.02,81.73,0.5328,16,0.027,40,14,0.972,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 06:23:10,3633,12,2.1.0,4.025,22.67,986.92,81.78,0.5328,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 06:33:13,3633,12,2.1.0,4.026,22.64,986.91,81.74,0.5364,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 06:43:16,3633,12,2.1.0,4.028,22.62,986.84,81.62,0.5256,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 06:54:15,3634,12,2.1.0,4.026,22.73,986.83,81.1,0.5256,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 07:04:18,3633,12,2.1.0,4.026,22.68,986.75,81.34,0.5256,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 07:14:21,3633,12,2.1.0,4.026,22.65,986.84,81.14,0.5256,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 07:24:24,3630,12,2.1.0,4.028,22.63,986.97,81.11,0.5256,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 07:34:27,3633,12,2.1.0,4.028,22.61,986.89,81.24,0.5292,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 07:44:31,3641,12,2.1.0,4.028,22.62,986.79,81.43,0.5004,5,0.008,40,15,0.992,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 07:54:33,3629,12,2.1.0,4.028,22.71,986.64,81.32,0.5256,28,0.047,40,13,0.949,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 08:04:37,3633,12,2.1.0,4.028,22.68,986.53,80.78,0.5256,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 08:14:39,3633,12,2.1.0,4.028,22.66,986.51,80.75,0.5256,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 08:24:42,3633,12,2.1.0,4.028,22.66,986.5,81.65,0.5544,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 08:34:45,3633,12,2.1.0,4.026,22.76,986.5,84.96,0.4104,71,0.118,40,9,0.835,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 08:44:47,3631,12,2.1.0,4.026,22.7,986.43,83.0,0.576,28,0.047,40,11,0.94,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 08:54:50,3634,12,2.1.0,4.025,22.66,986.51,82.26,0.5688,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 09:04:53,3631,12,2.1.0,4.025,22.65,986.45,82.21,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 09:14:55,3633,12,2.1.0,4.026,22.64,986.22,81.98,0.5688,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 09:24:58,3634,12,2.1.0,4.028,22.63,986.19,81.75,0.5832,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 09:35:01,3633,12,2.1.0,4.028,22.6,986.19,81.65,0.6084,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 09:45:04,3634,12,2.1.0,4.028,22.58,985.93,81.5,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 09:55:06,3634,12,2.1.0,4.026,22.54,985.9,81.41,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 10:05:09,3634,12,2.1.0,4.026,22.52,986.03,81.29,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 10:15:12,3634,12,2.1.0,4.028,22.5,985.99,81.03,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 10:25:15,3634,12,2.1.0,4.026,22.46,985.85,81.07,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 10:35:18,3638,12,2.1.0,4.028,22.42,985.6,80.99,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 10:45:21,3631,12,2.1.0,4.025,22.39,985.36,81.07,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 10:56:21,3633,12,2.1.0,4.024,22.47,985.22,80.66,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 11:06:24,3634,12,2.1.0,4.029,22.43,985.1,81.42,0.468,11,0.018,40,14,0.981,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 11:16:26,3634,12,2.1.0,4.028,22.42,984.84,80.77,0.5796,24,0.04,40,12,0.952,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 11:26:29,3634,12,2.1.0,4.025,22.4,984.73,80.78,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 11:36:32,3633,12,2.1.0,4.025,22.37,984.67,80.8,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 11:46:35,3635,12,2.1.0,4.025,22.36,984.35,81.0,0.5688,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 11:56:38,3634,12,2.1.0,4.026,22.34,984.28,80.72,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 12:06:41,3634,12,2.1.0,4.026,22.35,984.1,80.94,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 12:16:44,3633,12,2.1.0,4.025,22.34,984.02,80.86,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 12:26:47,3635,12,2.1.0,4.026,22.35,983.93,80.8,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 12:36:50,3634,12,2.1.0,4.026,22.35,983.82,80.77,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 12:46:52,3633,12,2.1.0,4.028,22.35,983.75,80.4,0.576,2,0.003,40,15,0.997,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 12:56:55,3633,12,2.1.0,4.025,22.36,983.79,80.63,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 13:06:57,3635,12,2.1.0,4.028,22.37,983.73,80.58,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 13:17:00,3634,12,2.1.0,4.026,22.37,983.58,80.28,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 13:27:04,3633,12,2.1.0,4.028,22.38,983.52,80.21,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 13:37:07,3635,12,2.1.0,4.025,22.4,983.41,80.54,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 13:47:09,3635,12,2.1.0,4.026,22.45,983.3,81.05,0.5544,40,0.067,40,11,0.917,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 13:57:12,3633,12,2.1.0,4.028,22.46,983.21,80.63,0.5652,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 14:07:15,3635,12,2.1.0,4.028,22.46,983.21,80.58,0.5616,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 14:17:18,3632,12,2.1.0,4.028,22.46,983.3,80.62,0.5652,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 14:27:22,3633,12,2.1.0,4.024,22.47,983.44,80.61,0.5616,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 14:37:23,3634,12,2.1.0,4.026,22.47,983.36,80.53,0.5616,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 14:47:26,3635,12,2.1.0,4.026,22.47,983.44,80.52,0.5616,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 14:58:26,3634,12,2.1.0,4.028,22.6,983.47,80.25,0.5688,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 15:08:29,3633,12,2.1.0,4.024,22.56,983.75,80.34,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 15:18:31,3630,12,2.1.0,4.026,22.53,983.78,80.22,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 15:28:34,3631,12,2.1.0,4.026,22.52,983.99,80.22,0.5796,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 15:38:37,3631,12,2.1.0,4.026,22.55,983.99,80.72,0.576,19,0.032,40,14,0.967,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 15:48:40,3630,12,2.1.0,4.026,22.57,983.97,80.34,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 15:58:43,3633,12,2.1.0,4.025,22.58,984.06,80.15,0.5832,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 16:08:45,3633,12,2.1.0,4.025,22.57,984.1,80.23,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 16:18:49,3633,12,2.1.0,4.026,22.56,984.25,79.82,0.5832,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 16:28:52,3631,12,2.1.0,4.028,22.55,984.23,79.85,0.5832,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 16:38:55,3633,12,2.1.0,4.025,22.56,984.54,80.14,0.45,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 16:48:57,3633,12,2.1.0,4.028,22.6,984.8,79.95,0.576,23,0.038,40,14,0.961,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 16:59:00,3630,12,2.1.0,4.026,22.61,984.84,79.61,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 17:09:03,3633,12,2.1.0,4.026,22.61,985.01,79.83,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 17:19:06,3630,12,2.1.0,4.028,22.63,985.14,79.87,0.5868,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 17:29:09,3631,12,2.1.0,4.026,22.64,985.38,79.68,0.576,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 17:39:12,3631,12,2.1.0,4.025,22.65,985.62,80.1,0.5688,5,0.008,40,13,0.99,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 17:49:15,3634,12,2.1.0,4.026,22.67,985.81,80.39,0.4752,14,0.023,40,14,0.976,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 17:59:18,3631,12,2.1.0,4.025,22.77,985.97,80.54,0.5688,104,0.173,40,7,0.729,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 18:09:21,3631,12,2.1.0,4.026,22.73,986.12,80.34,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 18:19:23,3634,12,2.1.0,4.028,22.67,986.28,80.02,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 18:29:26,3634,12,2.1.0,4.028,22.62,986.31,79.79,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 18:39:29,3634,12,2.1.0,4.026,22.58,986.57,80.11,0.0,4,0.007,40,14,0.993,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 18:49:32,3633,12,2.1.0,4.026,22.57,986.69,80.26,0.0,14,0.023,40,14,0.976,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 19:00:32,3634,12,2.1.0,4.025,22.69,986.68,80.0,0.0,36,0.06,40,10,0.917,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 19:10:35,3639,12,2.1.0,4.025,22.67,986.74,80.51,0.0,175,0.292,40,4,0.478,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 19:20:37,3631,12,2.1.0,4.025,22.75,986.79,81.11,0.0,147,0.245,40,2,0.352,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 19:30:41,3631,12,2.1.0,4.025,22.75,986.95,80.51,0.0,179,0.297,40,5,0.528,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 19:40:43,3634,12,2.1.0,4.026,22.73,987.24,80.43,0.0,115,0.191,40,7,0.709,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 19:50:46,3631,12,2.1.0,4.028,22.82,987.35,81.92,0.0,227,0.378,40,2,0.261,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 20:00:49,3639,12,2.1.0,4.025,22.71,987.54,80.92,0.0,208,0.346,40,5,0.49,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 20:10:52,3642,12,2.1.0,4.028,22.72,987.72,80.27,0.0,176,0.292,40,3,0.405,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 20:20:55,3634,12,2.1.0,4.025,22.76,987.83,79.54,0.0,185,0.308,40,5,0.519,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 20:30:57,3634,12,2.1.0,4.026,22.74,987.89,79.35,0.0,120,0.2,40,8,0.727,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 20:41:01,3633,12,2.1.0,4.029,22.8,988.0,79.55,0.0,164,0.273,40,3,0.423,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 20:51:03,3634,12,2.1.0,4.026,22.82,987.92,78.24,0.0,148,0.247,40,5,0.575,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 21:01:06,3634,12,2.1.0,4.026,22.69,988.11,77.41,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 21:11:09,3634,12,2.1.0,4.026,22.62,988.32,76.79,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 21:21:12,3634,12,2.1.0,4.026,22.56,988.4,76.5,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 21:31:14,3634,12,2.1.0,4.026,22.53,988.55,76.05,0.0,22,0.037,40,13,0.959,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 21:41:17,3634,12,2.1.0,4.026,22.52,988.65,76.08,0.0,38,0.063,40,11,0.921,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 21:51:21,3634,12,2.1.0,4.026,22.49,988.78,76.09,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 22:01:23,3634,12,2.1.0,4.025,22.54,988.82,76.33,0.0,39,0.065,40,12,0.925,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 22:11:26,3634,12,2.1.0,4.025,22.65,988.8,77.55,0.0,185,0.308,40,3,0.393,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 22:21:29,3636,12,2.1.0,4.025,22.61,988.81,76.74,0.0,176,0.293,40,6,0.577,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 22:31:32,3633,12,2.1.0,4.025,22.69,988.9,77.18,0.0,225,0.375,40,2,0.262,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 22:41:34,3630,12,2.1.0,4.025,22.66,988.98,75.94,0.0,88,0.146,40,9,0.804,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 22:51:38,3633,12,2.1.0,4.025,22.6,989.12,74.92,0.0,0,0.0,40,15,1.0,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 23:02:37,3630,12,2.1.0,4.024,22.67,989.22,74.36,0.0,12,0.02,40,13,0.977,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 23:12:40,3631,12,2.1.0,4.025,22.7,989.37,76.2,0.0,175,0.291,40,4,0.478,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
2025-11-15 23:22:43,3630,12,2.1.0,4.026,22.65,989.34,74.83,0.0,61,0.101,40,10,0.868,265096,0,012,2025-11-15,BEAM012_2025111500.csv,ChocoHFD_001_12
